desired_id,client_id,skill,title
2436,189,['AWS Aurora'],Project189
2437,975,"['AWS', 'AWS Amplify', 'AWS Cognito']",Project975
2438,419,"['AWS Lambda', 'Azure Databricks', 'Azure Function App', 'Azure Modern Data']",Project419
2439,871,"['AWS Administration', 'AWS Aurora', 'Azure Modern Data']",Project871
2440,54,"['Azure Cloud SQL', 'Azure Cloud SQL']",Project54
2441,767,"['AWS Administration', 'AWS Cognito', 'Axio', 'Axure', 'Cloud']",Project767
2442,27,['AWS'],Project27
2443,921,"['AWS Administration', 'AWS Glue', 'AWS Solutions Architecture', 'Azure Data Lake', 'Hybrid Cloud Management']",Project921
2444,186,"['Azure Cloud SQL', 'Azure Databricks']",Project186
2445,861,"['Axio', 'Axure', 'Azure Databricks', 'Google Cloud Platform']",Project861
2446,527,"['AWS Aurora', 'AWS Lambda']",Project527
2447,445,"['AWS Administration', 'AWS Cognito', 'Azure Cloud SQL', 'Azure Eventhub', 'Azure Eventhub']",Project445
2448,900,['Google Cloud Platform'],Project900
2449,232,"['AWS Lambda', 'Azure Cosmos DB', 'Azure Data Lake', 'Vagrant']",Project232
2450,281,"['Azure Cloud SQL', 'Azure Eventhub']",Project281
2451,640,"['AWS', 'AWS Aurora']",Project640
2452,543,"['AWS Amplify', 'Azure', 'Cloud', 'Hybrid Cloud Management']",Project543
2453,942,"['AWS Administration', 'Axio', 'Azure Cloud SQL', 'Azure Modern Data', 'Cloud']",Project942
2454,243,"['AWS Administration', 'Azure Databricks', 'Azure Modern Data']",Project243
2455,576,['Vagrant'],Project576
2456,70,"['AWS Amplify', 'Vagrant']",Project70
2457,371,"['AWS', 'Azure Function App']",Project371
2458,193,"['AWS', 'AWS Aurora', 'Azure Databricks', 'Azure Modern Data', 'Hybrid Cloud Management']",Project193
2459,108,['Azure Data Factory'],Project108
2460,407,"['Cloud Migration', 'Google Cloud Platform']",Project407
2461,528,['AWS Administration'],Project528
2462,642,"['AWS Cognito', 'AWS Glue', 'Azure Databricks']",Project642
2463,845,"['Axio', 'Azure Function App']",Project845
2464,961,"['AWS Administration', 'AWS Cognito']",Project961
2465,467,"['Azure Modern Data', 'Hybrid Cloud Management']",Project467
2466,688,"['AWS Amplify', 'AWS Glue', 'Axure', 'Azure Cloud SQL', 'Azure Eventhub']",Project688
2467,572,"['AWS Lambda', 'Cloud Migration']",Project572
2468,124,"['AWS Glue', 'AWS Solutions Architecture', 'Axure', 'Azure']",Project124
2469,495,"['AWS Administration', 'AWS Solutions Architecture', 'AWS Solutions Architecture', 'Cloud']",Project495
2470,311,"['AWS Cognito', 'AWS Lambda', 'Azure Cloud SQL', 'Azure DevOps', 'Azure Modern Data']",Project311
2471,916,['AWS'],Project916
2472,689,"['AWS Lambda', 'Azure DevOps']",Project689
2473,351,"['Axio', 'Axure', 'Azure Function App', 'Cloud Migration']",Project351
2474,625,"['AWS Amplify', 'AWS Glue']",Project625
2475,63,"['AWS Administration', 'Azure', 'Azure Cosmos DB', 'Azure Data Factory', 'Azure Databricks', 'Azure DevOps', 'Google Cloud Platform', 'Hybrid Cloud Management']",Project63
2476,634,"['AWS Aurora', 'Azure DevOps']",Project634
2477,705,['Cloud'],Project705
2478,994,"['AWS Glue', 'Azure Data Lake', 'Azure Data Lake']",Project994
2479,543,"['AWS', 'AWS Solutions Architecture', 'Azure Cloud SQL', 'Azure Cloud SQL', 'Azure Databricks']",Project543
2480,931,"['AWS Aurora', 'Azure Data Factory', 'Google Cloud Platform']",Project931
2481,109,"['AWS', 'Axure', 'Azure Databricks']",Project109
2482,633,"['Azure Data Factory', 'Google Cloud Platform']",Project633
2483,898,"['Axure', 'Axure', 'Azure Data Factory', 'Azure Eventhub', 'Hybrid Cloud Management', 'Vagrant']",Project898
2484,852,"['AWS Cognito', 'Axure', 'Azure Databricks', 'Google Cloud Platform', 'Hybrid Cloud Management']",Project852
2485,449,"['AWS', 'Google Cloud Platform', 'Google Cloud Platform']",Project449
2486,932,['Google Cloud Platform'],Project932
2487,739,"['AWS Amplify', 'AWS Solutions Architecture', 'Azure Cosmos DB', 'Cloud']",Project739
2488,273,"['AWS Cognito', 'Axio', 'Axure', 'Azure']",Project273
2489,366,"['AWS Cognito', 'AWS Lambda', 'Azure Data Lake', 'Vagrant']",Project366
2490,837,"['AWS Administration', 'AWS Glue', 'Azure Eventhub', 'Vagrant']",Project837
2491,584,"['Axure', 'Azure Data Factory', 'Cloud Migration']",Project584
2492,472,"['AWS', 'AWS Lambda']",Project472
2493,124,"['AWS', 'Azure Cosmos DB', 'Azure Modern Data', 'Google Cloud Platform']",Project124
2494,906,"['AWS Amplify', 'AWS Solutions Architecture', 'Azure Cloud SQL']",Project906
2495,766,"['AWS Aurora', 'AWS Cognito', 'AWS Solutions Architecture']",Project766
2496,505,"['AWS', 'AWS Solutions Architecture', 'Azure Data Factory', 'Azure Databricks', 'Google Cloud Platform']",Project505
2497,884,"['AWS Aurora', 'AWS Aurora']",Project884
2498,528,"['AWS Administration', 'Axio', 'Azure Databricks', 'Vagrant']",Project528
2499,974,"['AWS Glue', 'Azure Cosmos DB']",Project974
2500,812,"['AWS Cognito', 'AWS Solutions Architecture', 'AWS Solutions Architecture', 'AWS Solutions Architecture', 'Axure', 'Azure Cosmos DB']",Project812
2501,998,['Azure DevOps'],Project998
2502,742,"['Azure Eventhub', 'Cloud']",Project742
2503,996,"['AWS Lambda', 'AWS Solutions Architecture', 'Azure Eventhub', 'Azure Modern Data', 'Vagrant']",Project996
2505,407,"['AWS Solutions Architecture', 'Hybrid Cloud Management']",Project407
2506,775,"['AWS Administration', 'AWS Cognito', 'Azure DevOps', 'Azure Eventhub']",Project775
2507,253,"['AWS', 'AWS Amplify', 'Azure Cosmos DB', 'Azure Data Lake', 'Azure Data Lake', 'Cloud', 'Hybrid Cloud Management']",Project253
2508,382,"['AWS Amplify', 'Azure Cloud SQL']",Project382
2509,63,"['AWS Amplify', 'AWS Glue', 'Axio']",Project63
2510,724,"['AWS Amplify', 'AWS Cognito', 'Azure Cloud SQL', 'Cloud Migration']",Project724
2511,940,"['AWS Solutions Architecture', 'Cloud']",Project940
2513,375,['Axure'],Project375
2514,343,"['AWS', 'Hybrid Cloud Management', 'Vagrant']",Project343
2515,262,"['AWS Cognito', 'AWS Solutions Architecture', 'Azure Modern Data', 'Azure Modern Data', 'Hybrid Cloud Management']",Project262
2516,433,"['AWS Solutions Architecture', 'Axio', 'Azure']",Project433
2517,430,"['AWS Aurora', 'AWS Aurora', 'Axio', 'Azure Modern Data']",Project430
2518,480,"['AWS', 'AWS Amplify', 'AWS Aurora', 'AWS Lambda', 'Azure', 'Azure Data Factory', 'Azure Eventhub']",Project480
2519,587,"['AWS Aurora', 'AWS Cognito', 'Axure', 'Axure']",Project587
2520,224,"['AWS Lambda', 'Azure DevOps']",Project224
2521,349,"['AWS', 'AWS Glue', 'Azure Cloud SQL', 'Azure Data Lake']",Project349
2522,449,"['AWS Amplify', 'Azure Cloud SQL']",Project449
2523,35,['AWS Aurora'],Project35
2524,635,"['AWS Lambda', 'Azure Databricks', 'Vagrant']",Project635
2525,408,"['AWS Amplify', 'AWS Solutions Architecture', 'Azure Modern Data']",Project408
2526,731,"['AWS Amplify', 'Axio', 'Azure DevOps']",Project731
2527,998,"['AWS Glue', 'AWS Lambda', 'Axio', 'Axure', 'Cloud']",Project998
2528,390,"['Azure', 'Azure Databricks', 'Azure Modern Data', 'Hybrid Cloud Management']",Project390
2529,319,"['AWS Amplify', 'AWS Aurora', 'AWS Solutions Architecture', 'Azure Cosmos DB', 'Azure Eventhub', 'Cloud Migration']",Project319
2530,282,"['Azure Cosmos DB', 'Azure Cosmos DB', 'Azure Data Lake', 'Vagrant']",Project282
2531,430,"['AWS Aurora', 'AWS Aurora', 'Azure Eventhub']",Project430
2532,939,"['Azure Cosmos DB', 'Azure Databricks', 'Azure Modern Data', 'Google Cloud Platform']",Project939
2533,456,"['AWS Amplify', 'AWS Aurora', 'AWS Cognito', 'AWS Solutions Architecture', 'Google Cloud Platform']",Project456
2534,419,"['AWS Administration', 'Azure Data Factory', 'Azure Modern Data', 'Google Cloud Platform', 'Hybrid Cloud Management']",Project419
2535,59,"['AWS Amplify', 'AWS Amplify', 'Axio', 'Azure Cosmos DB', 'Azure Databricks', 'Azure Eventhub', 'Azure Function App', 'Azure Modern Data']",Project59
2536,456,"['AWS Administration', 'AWS Solutions Architecture', 'Azure Databricks']",Project456
2537,262,['Vagrant'],Project262
2538,262,"['AWS Aurora', 'Hybrid Cloud Management']",Project262
2539,741,['Azure Data Factory'],Project741
2540,962,"['AWS Glue', 'Azure DevOps', 'Azure Function App']",Project962
2541,942,"['Axio', 'Axure', 'Cloud Migration', 'Google Cloud Platform']",Project942
2542,845,"['AWS Lambda', 'Azure']",Project845
2543,404,"['Axio', 'Azure Cloud SQL', 'Google Cloud Platform']",Project404
2544,718,"['AWS Glue', 'Azure Data Factory', 'Vagrant']",Project718
2545,319,['Cloud'],Project319
2546,312,"['AWS Cognito', 'AWS Solutions Architecture', 'Axio', 'Axure', 'Axure', 'Azure Data Lake']",Project312
2547,172,"['AWS Amplify', 'Azure Eventhub', 'Vagrant']",Project172
2548,148,"['AWS', 'Azure Cosmos DB', 'Azure Eventhub', 'Google Cloud Platform']",Project148
2549,648,"['Azure Data Lake', 'Azure DevOps', 'Azure Modern Data', 'Cloud', 'Hybrid Cloud Management']",Project648
2550,301,"['AWS Amplify', 'Axure', 'Azure', 'Azure Eventhub']",Project301
2551,571,"['Axure', 'Azure', 'Azure Databricks', 'Azure DevOps', 'Azure Function App', 'Azure Function App', 'Azure Modern Data', 'Azure Modern Data', 'Vagrant']",Project571
2552,191,"['Azure Cloud SQL', 'Azure Cosmos DB']",Project191
2553,245,"['Axure', 'Azure Cloud SQL', 'Azure Data Factory']",Project245
2554,68,"['Azure Data Factory', 'Azure Data Lake']",Project68
2555,654,"['AWS Solutions Architecture', 'Google Cloud Platform', 'Hybrid Cloud Management']",Project654
2556,417,"['Azure Modern Data', 'Vagrant']",Project417
2557,488,"['AWS', 'AWS Administration', 'AWS Glue', 'AWS Solutions Architecture', 'Axio', 'Vagrant']",Project488
2558,82,"['Azure Cosmos DB', 'Azure Function App']",Project82
2559,634,"['Azure Cosmos DB', 'Vagrant']",Project634
2560,312,"['AWS', 'AWS', 'AWS Cognito', 'Azure DevOps']",Project312
2561,319,['Azure Data Factory'],Project319
2562,811,"['Azure', 'Azure', 'Azure Cloud SQL', 'Azure Cosmos DB']",Project811
2563,338,"['AWS Lambda', 'Azure DevOps', 'Cloud']",Project338
2564,497,"['AWS Lambda', 'Cloud']",Project497
2565,960,"['AWS Cognito', 'AWS Glue', 'AWS Glue', 'Azure Modern Data']",Project960
2566,186,['Axure'],Project186
2567,656,"['AWS', 'AWS Solutions Architecture', 'Azure Cosmos DB', 'Cloud Migration', 'Google Cloud Platform', 'Google Cloud Platform', 'Vagrant']",Project656
2568,554,"['AWS Solutions Architecture', 'Azure', 'Azure Cosmos DB']",Project554
2569,939,"['Azure Data Factory', 'Google Cloud Platform', 'Vagrant']",Project939
2570,639,"['AWS', 'AWS Glue', 'AWS Lambda', 'Azure', 'Azure Cosmos DB']",Project639
2571,826,"['AWS Administration', 'AWS Administration', 'Azure', 'Azure Cosmos DB']",Project826
2572,845,"['AWS Aurora', 'Google Cloud Platform', 'Google Cloud Platform']",Project845
2573,448,"['Azure Cosmos DB', 'Azure Data Lake', 'Azure DevOps']",Project448
2574,307,"['AWS Administration', 'AWS Lambda', 'Azure Cloud SQL', 'Azure Cosmos DB', 'Cloud Migration', 'Google Cloud Platform']",Project307
2575,744,"['AWS', 'AWS Solutions Architecture', 'Azure Cloud SQL', 'Azure Cloud SQL', 'Cloud']",Project744
2576,250,"['AWS Glue', 'Azure Databricks']",Project250
2577,86,"['AWS', 'AWS Lambda', 'AWS Solutions Architecture', 'Azure']",Project86
2578,516,"['AWS', 'Azure Cosmos DB', 'Azure Modern Data']",Project516
2579,918,"['Axio', 'Cloud Migration']",Project918
2580,433,"['AWS Cognito', 'Axio', 'Azure', 'Azure Data Factory', 'Cloud Migration', 'Hybrid Cloud Management', 'Vagrant']",Project433
2581,559,"['AWS Administration', 'Axio', 'Azure Databricks']",Project559
2582,633,"['Cloud', 'Cloud Migration']",Project633
2584,644,"['AWS Administration', 'AWS Glue', 'AWS Glue', 'Azure Cosmos DB', 'Azure Data Lake']",Project644
2585,895,['Cloud'],Project895
2586,239,"['Axure', 'Azure DevOps', 'Vagrant']",Project239
2587,154,"['AWS Aurora', 'AWS Solutions Architecture', 'Azure Cloud SQL', 'Azure Data Lake', 'Azure DevOps']",Project154
2588,934,"['AWS Lambda', 'Azure Databricks']",Project934
2589,323,['Azure Data Lake'],Project323
2590,486,"['AWS Administration', 'AWS Cognito', 'AWS Glue', 'Axio']",Project486
2591,551,"['AWS Amplify', 'Azure Eventhub', 'Cloud Migration']",Project551
2592,877,"['AWS Solutions Architecture', 'Azure', 'Azure Cloud SQL', 'Azure Eventhub', 'Azure Function App', 'Google Cloud Platform']",Project877
2593,744,"['AWS Solutions Architecture', 'Azure Cloud SQL']",Project744
2594,390,"['AWS Cognito', 'Azure Data Factory', 'Azure Data Lake', 'Azure DevOps', 'Cloud']",Project390
2595,556,"['AWS Administration', 'Axio', 'Cloud']",Project556
2596,398,"['AWS Glue', 'Axio', 'Azure Data Factory', 'Cloud', 'Vagrant']",Project398
2597,301,"['AWS Solutions Architecture', 'Axure', 'Cloud Migration', 'Google Cloud Platform']",Project301
2598,311,"['AWS Aurora', 'AWS Glue', 'Azure', 'Google Cloud Platform']",Project311
2599,253,"['AWS Aurora', 'AWS Aurora', 'Axure', 'Azure Function App', 'Vagrant']",Project253
2600,134,"['AWS Administration', 'AWS Administration', 'Axio']",Project134
2601,70,"['Axure', 'Azure Databricks', 'Google Cloud Platform']",Project70
2602,383,"['Axio', 'Azure DevOps', 'Cloud', 'Google Cloud Platform', 'Vagrant']",Project383
2603,258,"['AWS Administration', 'AWS Amplify', 'AWS Glue', 'Axure', 'Azure Modern Data', 'Cloud Migration']",Project258
2604,516,"['AWS Solutions Architecture', 'AWS Solutions Architecture']",Project516
2605,30,"['AWS Aurora', 'Axio', 'Azure Cosmos DB']",Project30
2606,371,"['AWS Administration', 'AWS Solutions Architecture', 'Axure', 'Azure DevOps', 'Azure Eventhub', 'Cloud Migration']",Project371
2607,301,"['AWS Administration', 'AWS Glue', 'Azure Databricks', 'Azure DevOps']",Project301
2608,462,['Hybrid Cloud Management'],Project462
2609,614,"['AWS Amplify', 'AWS Cognito', 'Axure', 'Axure']",Project614
2610,635,"['AWS Aurora', 'AWS Lambda', 'Cloud', 'Hybrid Cloud Management']",Project635
2611,338,"['AWS Aurora', 'Azure Cosmos DB', 'Azure Cosmos DB', 'Cloud', 'Hybrid Cloud Management']",Project338
2612,109,"['AWS Glue', 'Azure Modern Data', 'Cloud', 'Cloud Migration']",Project109
2613,210,"['Azure Modern Data', 'Google Cloud Platform']",Project210
2614,149,"['AWS Amplify', 'Azure DevOps']",Project149
2615,154,"['AWS Amplify', 'AWS Aurora', 'Azure Modern Data', 'Cloud']",Project154
2616,245,['AWS'],Project245
2617,309,"['AWS Lambda', 'Axure', 'Azure', 'Azure Cosmos DB', 'Cloud Migration', 'Google Cloud Platform']",Project309
2618,644,"['Azure Eventhub', 'Vagrant']",Project644
2619,975,"['AWS', 'AWS Amplify', 'AWS Cognito', 'Azure DevOps', 'Vagrant']",Project975
2620,636,"['AWS', 'AWS Cognito', 'AWS Cognito', 'AWS Cognito']",Project636
2621,148,"['AWS', 'AWS Glue', 'Azure Data Lake', 'Cloud Migration']",Project148
2622,394,"['Axio', 'Azure Data Lake', 'Azure Function App', 'Cloud']",Project394
2623,398,"['AWS Aurora', 'Axure', 'Azure', 'Azure Function App']",Project398
2624,12,"['AWS', 'AWS Aurora', 'AWS Cognito', 'Axure', 'Azure Cosmos DB', 'Azure Data Factory']",Project12
2625,543,"['AWS', 'AWS Lambda', 'Axio']",Project543
2626,830,"['AWS Aurora', 'Azure Data Lake', 'Google Cloud Platform', 'Vagrant']",Project830
2627,883,"['Azure DevOps', 'Cloud Migration', 'Hybrid Cloud Management']",Project883
2628,186,"['AWS Amplify', 'AWS Amplify']",Project186
2629,356,"['AWS Solutions Architecture', 'Azure Data Factory', 'Azure Data Lake', 'Azure Databricks', 'Cloud']",Project356
2630,206,"['AWS Amplify', 'Axio', 'Axure', 'Hybrid Cloud Management']",Project206
2631,572,['Azure Data Factory'],Project572
2632,241,"['AWS Administration', 'AWS Aurora', 'AWS Cognito', 'Azure', 'Azure Eventhub']",Project241
2633,724,['Azure Function App'],Project724
2634,706,"['AWS Amplify', 'AWS Solutions Architecture', 'AWS Solutions Architecture', 'Axure', 'Azure Databricks']",Project706
2635,993,"['Azure Function App', 'Google Cloud Platform']",Project993
2636,63,"['AWS Administration', 'AWS Lambda', 'Axio', 'Azure Cloud SQL', 'Vagrant']",Project63
2637,467,"['AWS Aurora', 'AWS Solutions Architecture', 'Azure Cosmos DB', 'Azure Modern Data', 'Azure Modern Data']",Project467
2638,312,"['Azure', 'Azure Cosmos DB', 'Cloud']",Project312
2639,718,"['AWS', 'AWS Aurora', 'AWS Glue']",Project718
2640,411,"['AWS Glue', 'Azure Data Lake', 'Cloud Migration', 'Hybrid Cloud Management', 'Vagrant']",Project411
2641,628,"['AWS Glue', 'AWS Glue', 'Azure Modern Data']",Project628
2642,119,['Azure Eventhub'],Project119
2643,905,"['Azure Databricks', 'Azure Eventhub', 'Azure Eventhub', 'Cloud Migration', 'Google Cloud Platform']",Project905
2644,654,"['Azure Databricks', 'Hybrid Cloud Management']",Project654
2645,382,"['AWS Amplify', 'AWS Cognito', 'Azure Cloud SQL', 'Azure Function App', 'Hybrid Cloud Management']",Project382
2646,19,"['AWS Amplify', 'Azure Cosmos DB', 'Azure Data Factory', 'Azure Modern Data', 'Hybrid Cloud Management']",Project19
2647,309,"['Azure Data Lake', 'Google Cloud Platform']",Project309
2648,286,"['AWS Cognito', 'AWS Lambda', 'Axio']",Project286
2649,877,"['AWS Aurora', 'Axio', 'Azure Function App']",Project877
2650,374,"['AWS Glue', 'Azure Cosmos DB', 'Hybrid Cloud Management']",Project374
2651,149,"['AWS Aurora', 'Axio', 'Azure Cloud SQL']",Project149
2652,767,"['Axio', 'Axure', 'Hybrid Cloud Management']",Project767
2653,720,"['AWS Administration', 'Axure', 'Azure Databricks', 'Azure DevOps', 'Azure Modern Data', 'Google Cloud Platform', 'Vagrant']",Project720
2654,210,"['AWS', 'AWS Administration', 'Axio', 'Azure Databricks']",Project210
2655,184,"['Azure Data Factory', 'Azure Databricks']",Project184
2656,551,"['Axio', 'Axio', 'Axure', 'Azure Modern Data']",Project551
2657,921,"['AWS', 'AWS Administration', 'Axio', 'Azure Modern Data', 'Google Cloud Platform']",Project921
2658,658,"['Azure Cosmos DB', 'Azure Databricks', 'Google Cloud Platform', 'Vagrant']",Project658
2659,407,"['AWS Amplify', 'Azure DevOps', 'Azure Modern Data']",Project407
